4337e2a05a7dcab375f77c8809787ffb752c872a6b7f1bd3a2c52751783098f1,8,a4b2996adbd59e249b2407b0c43579690919cc5b1ab525356e072176f0047723,3f5a04144147abdb8d8d3e56125a0c4a071d1fb4cf03d9d8d267dd976fbe9510
5fb446482d8ae2bfc464ab25e3bea869d2adf0436e06d7758aee11ec09ee0330,8,f3c7d91f833d452b174ae45b673bdbc8cbee775bfeb804b01f1164af17761d3f,cbd48b2c3ad3a6200b44d358285e915a040552e8a31a0cf549195e135ccc30bf
1eb58dae8eb4a205a742c9d4dc4228b62460e8bef0bb4953017144583a0bda62,8,27d580cbb525c2d84de1d9f87a2da1b8759058c679a45a5381ec19673eed5d85,a7907f72e4bb5055d9f6fb6c7d2f79d3f448b28a0548695b96f55398c998f906
d3070afd33ec4730479155db5db283bd9305c0e2f2cee08650d83c97dade64ad,8,df509d2412b3bbe8a47b55ebd5243e2f34dfbc5e4cf297aba1e14abd70a4de8f,7a66d07b16454bee8169482737467237f9142191c6f36c26d8f4783f5ccc2a08
283224b940d76387163bd5c7c51d528aa26e2ad56485ed21d90c4601e0b10728,8,ad8723e6316116a9ae4b4c4195fa5ac8368f9d63da2f20bb03dc49e7aa27be81,6e5e3b97eb0b99349671bde86df0ba188b73e567de89719481982126a7e78b7f
1c8dca0d230bcf63b925bc0196caadade55f77c8a88861c5bafbe89db8d20a61,8,aee98a3b3196cc5d0abdc24e5fde5ac39c981054e117f2dbd2c76a9f83ba9b74,794e9c110172d9779ec93229fcba42edc68c94a8ccee657f318b428679d0c9e0
822dc096deded28d365149060bbf58cf7011f4a5fa94730b4f4cde3dcc69f7a1,8,fb0511cf7036e85128d91c71b62eb2e19f785616d824b5c8a7a4ad361585f767,389d5848c4a7c5c125563a9be52f4e28060316876aa7250d33683da55896d22e
ac290fa479d3e2987e53ca5c01e6c416deecf8fe719df7ee24c3f9ee0c8dcf12,8,9809ffe4fe43ad8b51a4069ddc198386c170a9ccfdd87531c8a7acb01637a1be,b8cc46815dde0cf81c0a85cb549ce7edf16df4487d3d6f5632bed162bfb8fe7d
63c7a6be53680d8ddcc7e75031917902bbe750bfd5bd3f428e3626aea57804cf,8,29f3834537757ce73ab1dc0d901f0158c8570e66efe4ea2d9dff4a75e784170d,45770e2c17cb2060ce66f30d2b035d89740b9b1375b4f5c30c785a76114c1193
68719e494b39761d9ea52851e421a77ae6528f221e062aca5386b2044d0cde2f,8,d03063472664dd0a2c295565c6613bcf184776c57bdd5cc8e9d1f70e6b769cb8,b7d358dd3cb28c92aa51ea14a4aa2a8252e3f61f5269d0f55617b52a10f6f66a
65531338713d25785f4b7e9483c0bcb58d7bee457cda1d56d3d1f1909a97f648,8,42a2a1358105ca9e966d14a00554c5636b4f9966b84012f3011bb32357a9387f,42d3cebfbccffb608664848e14603190843c74de7f53e6a753ff978143aee524
8b10ee13562a1706fa2a006f16e401ae34aa89e7e82a1e9d65e60e5c72b76e7e,8,dbc4c380165e91f81f278b122b63135e98b23a054c238e1e80600e3462dd13fe,7d233766b27406c5ef80b40cccb58e05590d5063ccb253e2e4aacaf8f1fb4a5d
2c1634ea32eb4b57782bd8ba44dca8520924980e9e60cc7d88b23eddb6f8f59b,8,3bd313119cd1dc21bf9bf36ccd7ab063bf028e088d90678b0bc036cc1a14d2e9,74147ff54b727e8c737178f0f71d3149aa125cd6327f1879ee5cd7e1b433c0ce
8517cd86cb82e037bd8a0c3b43e7c7b32ab8a3d859ce3adffe9a5e9b15ee7c23,8,c4fc5661b5d09605985a9732dd951a300a233e8ef6e11aef48a6e603f356cc6b,54fe404529c11b985b019e67a77898afce07a605c9092044cac490ba8a8fd09c
be4d85e2e53b65e12d489ae96aa4ef6560bf0436424cdf92406620429e92dcb5,8,bde8bf5747bc2324c9c8c153168808d6089a2f007e2231d467eb8f578c5189c7,3d524c24e7bb20a579d58f7db30041594e9310f698761c241f8bd9bbd1d9aa05
60fd3dc679c79e252cd5fe2bbb3047da4f9c3663b6b2b78ee0edb1fc41b46b53,8,04e953766870c7c506a121aa9ba3b4389106ddfeed0d30b93e65b31f298e108c,e4921c8ba496906cc3d3bdeeebd8d39d209b48dde409d805cc0431dcc0385fa7
1d28d40dbb8c187fe67d62b3bcb7b5415cead7a043ef2caa46eae17342c929c0,8,555fb7c42b4594738b9fcf53a50676187e7dad34af30e23eb54b9f6007e1212e,9dee247c7b1f4ef6c1ed6929722ff3d65ad35e59c66e6cb8a3bcdd356f4957d8
1e305bcaac247e05152f26ee63602134a1de2e7769a80e834c916b50312c4060,8,de9afe4f9b1074b24a32db583cb720839e919d51b666e9c5eea2939bf8b63d57,781514e735eb1491e0729514bfd433f920579fd5ed5930a1ab92834724e7780a
7f6958a8e4c4df344667adf1e2ac9452ca813bf65b5fa2ff265c87bbc5ccadde,8,59f5800a0d083fd0833738df65a3fab6524fc2b485e7e3c5505076ee4cdc4dff,152108a67d63482ed87188099cb15898d0c94aca446f2063be2738a2112b7686
8958f281726600a344ca8ba08b8057b1fef38719275f40a3a98675acd119e5fa,8,caeb569bd5fa73ffad24ee2b2fb50c04dac5c4eaad3351d83b2c2f3530380cd1,00b011aa458754e528f293201783ecca5a5752607735e647d98e5780368137d3
9e7aea05fa952bfd2052d0d3443b6de695a7dd2adb54634c645c493f2ff4119e,8,5fc7d3b5cc12fa3ffe6ae2b0fee403ac8d71cba7ca2e767196e5d2788dea88a9,7436f89677697f42c7fd3748b921f65b124ab4b6696046db9069fedc070ba736
b8b2dea43bdcfa9e8bd6f7d36a9eccdfc77da6f50eef4dee5faf67ac81d24785,8,2c7a4c0858453812115d0531f932cdb2c6ab51931167450fe7814333cfa01c21,4f6ec12525155fb921d4c29762aaeb95df14ad8ac8c9c4919f664c347079c907
8c031d7c426d680e74df7ba1603c6af7bd73e1a0f0346e79aa8d0c716082f6de,8,e9b2d642d5024584835586a2c62bb4203f576f082a37546879a9544e9e2ac753,64144e989a5fafc243134fe7b36f48bff0d5520339659f750f7ed4e9d5c714e2
40f715e48a9aaaffc7f0b9d49f53e255677c51eba032acaa124950347e1cb684,8,bfa96e3b1ef5bc6e162569f6f93afe90105f1e7f55a8eff97ed54fbf2e3a0aa5,4d7128d0be97c32410ea796fc8b1d31a62133a5f623f83955eac487820356350
ba2a2fe82519f91a1b91e26209440948f8b2bb01c82aaa4b247bbca2b413deb4,8,b2b3d55a28c3468ac5327fd3ce9df101520cb7d7f80a2f29e8f73d7cbb1893bd,18ecd74819298b62540f93f5765af6afbfaaf8fc9209c195583449e34873e6d8
277be26d3442124c1e635fe8db91bd16418cc13f31a83a7dc0473ec96f481097,8,9c723011f45cdd375b6d9d76b340937cbfdd2fc6fc3bbe71fef3a060894e8b0f,57bc20894151565a006a36a842f927ad6d1d599530cb9042e22e701f3d2491cc
2e41c4a00d1f91519b2c73d9e2ea3df1011848ef27b95d343221309c3003a8cb,8,6fa46985d9535515cd495ab18ac0cd9e4155fe8ba9f22b1b9dabaa7d3f398a50,dcf717fbc7a758ca2268d48ed35125bf78c689972b3b50e85bd9627833ce39f7
643dd63a0c7f3fa7fb9868b1adc40bba14c2129faafbc5164195e53fd799c8e9,8,8b2cc9bd2154796970ce2bfdb982acc984fc80e9026937b5f3c466bc96bcdf4c,573b719e204a14eab97d8d643b2cb7e0809b64504280b67bccee0db1713a3efe
bdfe79ee26ade664b4207835c3affbf9502b9e8ea81ae76f17ec74d9114948b1,8,38528541e9e899571988c3a720be270e7fd5535acfc97683ba3b6d5b30bc59fb,dc67c6a185144bde38d11997a3fa4447ad104c72396819166e9be2fe25014ff9
d455df70dc97f1b30e8166a564ebbc88b6d50cfed6d664831ec3207dd27ca410,8,545d71408671cfa35e99972a7d9ecfd5837e3680fa676aa791ab3b723a96463b,c8d14bc56c80f62f9c97fc53008490270d7bc0c4cf0df71ce342824d3d2ec161
42a5dc5a17a0719729732ef3b2d72f7683d65e6c11bee2200d80aa5321a7deef,8,7f5827c25fd6918efb7015790ef6532501e780b700538fb75d01dac035a6d5de,6ca4e5c6a34d6f9df74f44fd1947b4d18961d4f77eb413f848f4ce4fb4720350
bbc382f91dd8d87da84e740075c693cfc193e413fd29d49615ac7867178aab57,8,aafc2d64fd9361e78c55613b6941006a1906b97f803207de6d1266d96d9d6462,84956514e053c8271376250307177947084a1570f1548e0f8ea3509d58bbafac
04fcdf46d8a833604a896c11dbe10be770b04728b51de981dddc51922e1611b7,8,4b37009de5af44e1cfcedcf3e9c650d390ecec09fc3f48279be167d3b927c4e5,c2fb41ae8a6dbedbe3d982545f600dbcc38966dbceb5bafda2672b1e66a86603
8dea826953ea2228e827199e8d567f33cec1e2f2e5c6e20c5fd084eec90ebaee,8,27539f2982fbf005ed6e35c55f8c0f329ce685253e138c34f17dfa9022813fd9,51ac67843f57ad6c3addc316059293dc9a8575d9e8d2d0335d76e57ba29d0966
e6c28111fbcbdd54b88731f2c744b56e77bff96278e02a553749fb1468dd04f9,8,1bbdaa3587d50dea613563076e58682126b587ace396ab6df2f591abc187022f,dfe7c90a28d152a9838ffd74cf36c421505b50662dbee7e386183c08c6db53eb
eee7e82c8c329eb95d99cc6abb209663ac97c72c47f29815f7fc4efa10d771cf,8,f15f177c427bbf3b429aaf9458e0f3adde483a1e37ecdf42c57a5b97d98f94da,7d22f3f318fcce0f1de0f7eff8ec8c46f4bd0c5636745f23fd5d001e0799f8e5
c8aea73ef390dfce51b01870dbb6d404df7a03f21e9fb1d9a7fa2fef8c245d98,8,97e5cd074899d9e202a6a196bd55dee680858d9ba05a6632ee4641d50943fc68,fb3cb956aa1e06224bab3e5d753f70b762ebcb36342323293fcb2b26ffad3d8f
ef743e6614e95c8655d97960e8a8a2c38b4aa3ae92fa015f01420a7e527be859,8,0f54a03bb3cf88640cd46326de26bae59229380be763b6b2e46cce2ef545a1a9,4f7c3e5f6f2320eba8a6d427ba625aaef6124d060d36fd9586163ee165633762
c3d7b80dde65a368b752125f6884c06250790010b5e99e07dab59dc2903c2b46,8,a0a46fba775e04064497eda5298245ca009a3552d3a74e43f38832521970ec82,a02808d343d29dc64d5f1ea8fe2a493b7b31f4460c701553abe0347c3d9524a7
